_dataobs_,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class,F_class,_WARN_,Q_class0,Q_class1,R_class0,R_class1,U_class,b_class,EM_SEGMENT,EM_EVENTPROBABILITY,EM_PROBABILITY,EM_CLASSIFICATION,EM_CLASSTARGET
9686,-0.07176,-0.04037,-0.74317,-0.22433,0.00704,-0.00937,-0.40861,0.00423,-0.32933,-0.15173,-0.01187,-0.00639,-0.01056,-0.14021,-0.03131,-0.00843,0.00156,-0.04256,-0.01588,-0.26592,0.0047,-0.03646,0.11638,-0.10904,-0.00998,-0.02195,-0.42115,-0.02352,-0.00372,-0.02555,0.29339,-0.65198,-0.29486,0.79203,-0.03427,-0.02576,-0.01108,-0.13606,-0.00741,-0.00829,-0.02619,-0.02081,0.00389,-0.25569,-0.03278,-0.39164,0.00422,-0.43525,-0.15441,-0.02493,-0.02705,-0.02277,-0.13761,0.009,0.00361,-0.00916,-0.02124,-0.03611,0.94628,-0.01718,0.19127,-0.03232,0,0,,0.9999091387,0.0000908613,0.0004439742,-0.000443974,0,17,17,0.0004439742,0.9995560258,0,0
9687,0.00762,0.05857,-0.93595,-0.23902,0.00664,-0.04262,-0.17229,-0.06307,0.15639,-0.09993,-0.01062,0.00679,-0.00135,-0.2908,-0.44955,0.00455,0.02476,-0.03774,-0.01521,0.10671,0.02816,-0.03177,-0.40904,-0.26007,-0.00989,-0.02279,0.79016,-0.01064,0.04138,-0.01246,-0.39846,-0.10017,0.0443,-0.42373,-0.03447,-0.01833,0.0306,-0.14532,-0.00739,0.02981,-0.01629,-0.01113,0.00484,-0.19552,-0.02998,0.08112,0.03438,-0.61809,0.2424,-0.01181,-0.0328,-0.02183,-0.25649,0.01009,0.01676,-0.00995,-0.00909,-0.03779,-0.17964,-0.00871,-0.39221,-0.04136,0,0,,0.9978045787,0.0021954213,0.0065322726,-0.006532273,0,6,6,0.0065322726,0.9934677274,0,0
9690,-0.06392,-0.01644,1.4271,0.03589,0.00789,0.04192,1.69523,0.03195,-0.21234,-0.15267,-0.01263,-0.00588,0.03453,-0.43855,-0.18098,-0.00793,0.00131,-0.05573,-0.01492,-0.22333,0.00509,-0.07602,-0.01117,-0.41559,-0.00991,0.04832,-2.11277,-0.0238,-0.00221,-0.02582,0.33615,1.74847,-0.41222,1.36058,-0.0308,-0.0058,-0.01706,-0.13034,-0.00732,-0.00815,-0.01586,-0.00779,0.00399,0.13547,-0.03739,-0.01104,0.02137,0.48964,0.14968,-0.0252,0.15208,0.05059,-0.1206,0.00918,0.0041,-0.00937,-0.02156,-0.02694,-0.23154,-0.01744,0.24114,0.1729,0,0,,0.9988149188,0.0011850812,0.0052615394,-0.005261539,0,7,7,0.0052615394,0.9947384606,0,0
9692,-0.23057,0.06134,-0.83063,-0.22237,0.00672,-0.01374,-0.35183,-0.08407,-0.9937,-0.28741,-0.01462,-0.04222,-0.05952,-0.71792,-0.45619,-0.0437,-0.05521,-0.03431,-0.01617,-0.16024,-0.03907,-0.04448,-0.10297,-0.65504,-0.00997,-0.02259,1.2495,-0.00984,-0.06388,-0.0078,-0.46765,-0.65195,-0.17834,-0.45641,-0.03426,-0.04811,0.01039,-0.1288,-0.00731,0.00846,-0.01093,-0.00603,0.00224,-0.16621,-0.02894,-0.00655,0.02635,-0.51355,0.54992,-0.00714,-0.03311,-0.02212,-0.32387,0.00984,-0.02505,-0.01,-0.00941,-0.03873,-0.25059,-0.00523,-0.46393,-0.04039,0,0,,0.9997142111,0.0002857889,0.0017656015,-0.001765601,0,10,10,0.0017656015,0.9982343985,0,0
9700,0.12566,-0.04129,1.53699,0.06814,0.00798,0.04116,-0.36278,0.05223,0.45906,0.051,-0.01149,0.03612,-0.01687,0.14344,-0.02443,0.03343,0.02697,-0.05318,-0.01518,0.35101,0.02522,0.04478,0.23564,0.07718,-0.00997,0.04954,0.15276,-0.02751,0.02321,-0.02581,0.33427,-0.54911,0.38531,1.29308,-0.01791,-0.00458,0.01414,0.1435,-0.00742,0.01139,-0.02119,-0.01382,0.00542,0.16149,-0.03619,0.4498,0.03904,0.76225,0.02221,-0.02519,0.16283,0.04817,0.11321,0.00969,0.01895,-0.00984,-0.02305,-0.02963,-0.10979,-0.01761,0.27745,0.15612,0,0,,0.9999049392,0.0000950608,0.0003589667,-0.000358967,0,18,18,0.0003589667,0.9996410333,0,0
9702,-0.07377,-0.10177,0.10937,0.04125,0.00733,-0.00333,-0.39231,0.13207,-0.35378,-0.14132,-0.00908,-0.00771,-0.01698,0.15233,0.81377,-0.00972,0.0053,0.03728,-0.01652,-0.33073,0.00945,-0.02732,0.43399,0.21814,-0.00998,-0.0187,-0.0885,-0.01826,0.00025,-0.0213,-0.10886,-0.65235,-0.36631,-0.94465,-0.0343,0.07508,-0.00261,-0.08404,-0.00743,-0.00168,-0.00591,-0.01222,0.00389,-0.08764,-0.00359,-0.43227,-0.04927,0.06011,-1.02562,-0.02067,-0.01424,-0.01767,-0.07643,0.00926,0.00291,-0.00941,-0.02159,-0.0451,-0.15564,-0.01421,-0.15327,-0.04638,0,0,,0.9998798456,0.0001201544,0.0002734857,-0.000273486,0,20,20,0.0002734857,0.9997265143,0,0
9704,0.1402,0.0246,0.5242,-0.09989,0.00767,-0.01605,0.53651,-0.02004,0.69131,-0.00722,-0.01003,0.03837,-0.01563,0.05973,-0.3532,0.03564,0.04494,-0.03715,-0.01584,0.70612,0.04033,0.02406,-0.04492,0.03328,-0.00971,-0.0049,-1.68636,-0.02194,0.05052,-0.01672,-0.29946,0.39566,0.62637,0.25349,-0.03013,-0.04891,0.04731,-0.02923,-0.00743,0.04444,-0.01339,-0.00817,0.00532,-0.03539,-0.02939,0.5195,0.0546,0.05988,0.69906,-0.01608,0.01969,-0.0039,-0.12029,0.01041,0.02806,-0.01048,-0.02168,-0.03796,-0.22685,-0.01187,-0.28595,0.00867,0,0,,0.9988955848,0.0011044152,0.0025996981,-0.002599698,0,9,9,0.0025996981,0.9974003019,0,0
9709,-0.04729,-0.11138,-0.25513,-0.10801,0.00631,-0.04144,-0.32723,0.14825,-0.31923,-0.12319,-0.00904,-0.00585,-0.01021,-0.14923,1.09908,-0.00789,0.02385,0.08808,-0.01474,-0.26644,0.04581,-0.07536,0.47418,-0.02131,-0.00994,-0.02019,1.8835,-0.01007,0.01991,-0.00337,-0.51293,-0.62595,-0.29543,-1.21941,-0.03375,0.07107,0.04319,-0.08872,-0.00741,0.03405,0.00788,-0.00583,0.0042,-0.15464,0.01908,-0.12106,0.00154,-0.0642,-0.93175,-0.0027,-0.01564,-0.01902,0.34169,0.01017,0.00436,-0.01033,-0.02279,-0.0462,-0.25252,-0.00268,-0.50032,-0.04896,0,0,,0.9997599064,0.0002400936,0.0005429601,-0.00054296,0,16,16,0.0005429601,0.9994570399,0,0
9711,-0.07266,-0.00057,1.03215,-0.03958,0.00759,-0.01913,-0.39537,0.00782,-0.30636,-0.15268,-0.01231,-0.00515,0.02465,-0.41887,-0.25733,-0.00721,0.00389,0.0033,-0.01631,-0.29953,0.0053,-0.04788,0.1253,-0.41865,-0.00998,0.02181,0.17166,-0.01966,-0.00125,-0.01816,-0.25246,-0.6615,-0.33191,0.12561,-0.0287,-0.03281,-0.01062,-0.13475,-0.00728,-0.00793,-0.00296,-0.00366,0.00385,-0.04722,-0.01602,-0.10772,0.01694,0.32232,0.47597,-0.01753,0.09046,0.02265,0.05982,0.00921,0.00349,-0.00937,-0.02245,-0.04356,-0.27072,-0.01191,-0.28396,0.04532,0,0,,0.9998128723,0.0001871277,0.0007213904,-0.00072139,0,14,14,0.0007213904,0.9992786096,0,0
9712,0.25296,-0.08211,1.4646,0.16451,0.00865,0.04859,-0.20299,0.08792,0.92448,0.31483,-0.00727,0.06122,-0.02195,1.06346,0.41871,0.05815,0.10786,-0.02505,-0.01474,0.88405,0.09313,0.05426,0.32429,0.93971,-0.00987,0.00408,1.03172,-0.02331,0.10892,-0.0186,-0.23647,-0.36398,0.97299,-0.35032,0.02281,0.01843,0.12129,0.05249,-0.00745,0.09497,-0.00176,0.00217,0.00654,0.25214,-0.02252,0.77837,0.10113,1.17995,-0.44827,-0.01796,0.04327,0.00244,0.78656,0.01162,0.02549,-0.01178,-0.02337,-0.04061,-0.30393,-0.01399,-0.16854,-0.02058,0,0,,0.9996637953,0.0003362047,0.0003848072,-0.000384807,0,18,18,0.0003848072,0.9996151928,0,0
9714,0.07405,-0.06659,0.80135,0.17449,0.00778,-0.01605,-0.4462,0.09547,0.30613,0.19974,-0.00756,0.02536,-0.01949,0.42983,0.21014,0.02283,0.07121,0.03733,-0.01625,0.26618,0.06004,0.04985,0.28628,0.38398,-0.00931,-0.0137,-0.40771,-0.02127,0.07558,-0.02122,-0.10414,0.23192,0.20543,-0.65457,-0.03413,0.06177,0.06762,0.13216,-0.00744,0.06199,-0.00789,-0.01432,0.00456,0.04655,0.00094,0.09087,0.04061,0.23728,-0.84349,-0.02075,-0.00507,-0.01272,-0.06269,0.0108,0.01289,-0.01111,-0.02023,-0.04511,-0.09197,-0.01507,-0.08243,-0.04095,0,0,,0.9966231742,0.0033768258,0.0019154458,-0.001915446,0,10,10,0.0019154458,0.9980845542,0,0
9722,-0.09928,0.26155,0.45468,0.26158,0.00819,-0.09618,-0.49679,-0.3202,-0.22627,-0.20983,-0.01127,-0.01201,0.06467,-0.47201,-0.71126,-0.01396,-0.0059,-0.02573,-0.01689,-0.51909,-0.00214,-0.05202,-0.72456,-0.45131,-0.01002,-0.01702,-1.71086,0.01685,-0.01162,-0.02627,0.4156,-0.43805,-0.51031,-0.73378,-0.03469,0.08912,-0.02733,0.024,-0.00701,-0.02793,-0.01124,-0.00773,0.00365,0.27204,-0.02681,-0.47284,-0.03521,-0.7763,-1.13727,-0.02565,-0.06026,-0.01567,-0.121,0.00898,0.00394,-0.00919,-0.08554,-0.0405,-0.23226,-0.0177,0.29724,-0.04391,0,0,,0.999859612,0.000140388,0.0007130266,-0.000713027,0,14,14,0.0007130266,0.9992869734,0,0
9724,-0.035,0.07015,-0.6537,-0.20217,0.00691,-0.00019,-0.38648,-0.09502,-0.1845,-0.14059,-0.01193,0.00142,0.01131,-0.37563,-0.47624,-0.00074,0.0095,-0.02782,-0.01504,-0.23527,0.01114,-0.01911,-0.13019,-0.36582,-0.00998,-0.02221,-0.04332,-0.01706,0.00469,-0.01414,-0.36499,-0.65954,-0.26107,0.31996,-0.03024,-0.10721,-0.00722,-0.15003,-0.0073,-0.00528,-0.01234,-0.00856,0.00407,-0.16706,-0.02712,-0.1241,0.0162,-0.28246,1.35327,-0.01349,-0.02615,-0.02233,-0.13824,0.00934,0.01303,-0.0095,-0.02109,-0.04013,-0.22183,-0.00912,-0.38127,-0.01767,0,0,,0.9998076145,0.0001923855,0.0009351126,-0.000935113,0,13,13,0.0009351126,0.9990648874,0,0
9726,0.01297,-0.05045,0.92754,0.19599,0.00805,-0.01605,-0.3126,0.07503,0.07398,0.0485,-0.0107,0.01171,-0.01043,-0.14352,0.04933,0.0094,0.03718,0.02725,-0.01485,0.06993,0.03342,-0.04802,0.28135,-0.16508,-0.00966,-0.01228,1.09078,-0.01815,0.03734,-0.02001,-0.16387,0.06605,1.37575,-0.55779,-0.03427,0.06272,0.18939,-0.10639,-0.00741,0.03244,-0.0021,-0.0066,0.00425,0.06841,0.00622,0.21027,0.05095,0.15523,-0.81822,-0.01964,-0.00476,-0.01109,-0.1272,0.01314,0.00933,-0.01296,-0.01856,-0.04476,-0.24492,-0.01584,-0.00424,-0.03835,0,0,,0.9985784368,0.0014215632,0.0013548839,-0.001354884,0,11,11,0.0013548839,0.9986451161,0,0
9734,-0.13095,0.08337,-0.49736,-0.19074,0.00639,0.00288,-0.30784,-0.09485,-0.57291,-0.20394,-0.01204,-0.01952,0.05308,-0.46218,-0.50375,-0.02136,-0.0173,0.01259,-0.01436,0.11629,-0.01017,-0.01821,-0.12976,-0.42623,-0.00994,-0.02096,0.71944,-0.00791,-0.02371,-0.00561,-0.49194,-0.63027,0.12653,-0.49809,-0.03438,-0.04184,0.04312,-0.12438,-0.00739,0.03399,-0.0056,-0.00793,0.00358,-0.18385,-0.00963,0.01849,0.02898,-0.45028,0.63455,-0.00495,-0.03188,-0.01969,-0.11925,0.01042,-0.0073,-0.01058,-0.00398,-0.0441,-0.22984,-0.00454,-0.47482,-0.03791,0,0,,0.9995801414,0.0004198586,0.0012090805,-0.00120908,0,11,11,0.0012090805,0.9987909195,0,0
9736,-0.042,-0.06064,-0.01578,-0.06268,0.00742,-0.0176,-0.23387,0.08794,-0.13436,-0.07559,-0.01101,-0.00006,-0.01057,-0.13992,0.14549,-0.00219,0.01499,-0.02487,-0.01529,-0.14839,0.01545,-0.03601,-0.29527,-0.13022,-0.00983,-0.0191,-0.55477,-0.01914,0.0178,-0.02352,0.05375,0.47598,-0.15568,-0.48257,-0.03434,0.05851,0.01233,-0.14611,-0.00741,0.00918,-0.01576,-0.01264,0.00419,-0.08618,-0.0255,-0.12189,0.01435,-0.26217,-0.7838,-0.02289,-0.01753,-0.01802,-0.10753,0.00974,0.00521,-0.00972,-0.01995,-0.04064,-0.14505,-0.01604,0.02005,-0.04208,0,0,,0.9989849801,0.0010150199,0.0026295203,-0.00262952,0,9,9,0.0026295203,0.9973704797,0,0
9739,-0.00374,0.01702,-0.47996,-0.18803,0.00714,0.00712,-0.39204,-0.07953,-0.12644,-0.10709,-0.01025,0.00455,-0.01185,-0.10326,-0.327,0.00235,0.01702,-0.04227,-0.01603,-0.02565,0.02083,-0.01845,-0.0917,-0.05776,-0.00997,-0.02091,-0.20854,-0.01785,0.01267,-0.01784,-0.26372,-0.63112,-0.02996,-0.11154,-0.03413,-0.05818,0.01524,-0.09495,-0.00742,0.01224,-0.01783,-0.01204,0.00465,-0.13706,-0.03247,-0.29318,0.00194,-0.40579,0.17548,-0.01721,-0.03257,-0.02277,-0.12421,0.00926,0.01704,-0.00942,-0.01302,-0.03623,-0.16006,-0.01172,-0.29238,-0.03694,0,0,,0.9998825017,0.0001174983,0.0004697438,-0.000469744,0,17,17,0.0004697438,0.9995302562,0,0
9743,0.00783,0.07529,-0.64422,-0.22839,0.00696,0.03568,-0.35389,-0.08508,-0.08918,0.01335,-0.00938,0.00656,-0.00014,-0.30255,-0.48729,0.00432,0.03767,-0.04721,-0.01633,-0.19903,0.0415,0.01802,-0.10549,-0.27047,-0.00996,-0.0215,1.86549,0.0007,0.03454,-0.02125,-0.11182,-0.65666,-0.22112,-0.73999,-0.03471,0.07024,0.01586,-0.14561,-0.00735,0.01273,-0.02262,-0.0163,0.00596,-0.19903,-0.03385,-0.18585,0.00285,-0.84504,-0.88952,-0.02062,-0.0375,-0.02024,-0.32698,0.00981,0.02008,-0.00997,0.01886,-0.03392,0.00538,-0.0145,-0.13099,-0.04613,0,0,,0.9999113115,0.0000886885,0.000651314,-0.000651314,0,15,15,0.000651314,0.999348686,0,0
9748,0.04354,-0.14769,1.1963,1.06084,0.00857,-0.01113,-0.0266,0.19821,0.08925,0.45243,-0.01107,0.01275,-0.0228,1.52515,4.14311,0.01041,0.03002,-0.04507,-0.01575,0.07154,0.03384,0.02177,-0.24107,1.68016,-0.00963,-0.01166,-1.08011,-0.02765,0.02643,-0.02978,1.95233,5.31817,0.07956,-0.28453,-0.0215,0.10079,0.02811,0.13022,-0.00745,0.02212,-0.01249,-0.00595,0.0054,1.18799,-0.03285,0.19579,0.0425,4.08213,-1.29539,-0.02917,0.00881,-0.01023,-0.09789,0.01004,0.00851,-0.01011,-0.02328,-0.03502,-0.2514,-0.02044,1.84973,-0.03627,0,0,,0.9995392106,0.0004607894,0.0006784566,-0.000678457,0,15,15,0.0006784566,0.9993215434,0,0
9755,-0.37028,0.19943,-0.74751,-0.20952,0.00674,-0.07208,0.90815,-0.24149,-0.9556,-0.30427,-0.01352,-0.05819,-0.09339,-0.62832,-0.66146,-0.05943,-0.03937,-0.01278,-0.01488,-1.07451,-0.0363,-0.08755,-0.59115,-0.62206,-0.01009,-0.0227,-0.44448,-0.01384,-0.03571,-0.01871,-0.23213,0.1175,-1.20635,0.60857,-0.03458,-0.08507,-0.05702,-0.14203,-0.00831,-0.04333,-0.01745,-0.01637,0.00286,-0.22889,-0.02305,-1.09031,-0.03138,-0.56722,1.19685,-0.01808,-0.05611,-0.02162,-0.13744,0.00841,0.09221,-0.00835,-0.07773,-0.04223,0.00973,-0.01172,-0.29208,-0.01814,0,0,,0.9976582951,0.0023417049,0.0181613644,-0.018161364,0,3,3,0.0181613644,0.9818386356,0,0
9759,-0.04944,-0.02498,0.4678,-0.06633,0.02607,-0.01605,0.63283,0.04277,-0.19674,-0.13895,-0.01218,-0.00337,0.00433,-0.33774,-0.13311,-0.00545,0.00483,-0.01204,-0.01484,-0.2029,0.00861,-0.02735,-0.32856,-0.308,-0.00986,-0.01366,-1.05575,-0.02163,0.00371,-0.02286,-0.0022,0.95584,-0.25659,0.34552,-0.03256,-0.00235,-0.00731,-0.14531,-0.00737,-0.00393,-0.01422,-0.01308,0.00394,-0.11668,-0.02132,-0.08243,0.01865,0.10052,0.00892,-0.02223,-0.00149,-0.01294,-0.10966,0.00936,0.00521,-0.00942,-0.0221,-0.0423,-0.13295,-0.01539,-0.05194,-0.02043,0,0,,0.9983983582,0.0016016418,0.0105431894,-0.010543189,0,5,5,0.0105431894,0.9894568106,0,0
9763,-0.06936,0.03182,1.47601,0.0414,0.00772,-0.00895,1.16596,-0.02918,-0.10712,-0.14691,-0.0125,-0.00458,0.03473,-0.43889,-0.37635,-0.00665,0.00272,-0.02137,-0.01621,-0.11077,0.0049,-0.01075,-0.30464,-0.43618,-0.00992,0.06492,-1.01057,-0.02279,0.00281,-0.02422,0.12321,0.82062,-0.11977,0.85489,-0.03384,-0.0098,-0.00347,-0.0231,-0.00734,-0.00249,-0.01488,-0.01228,0.00386,0.02383,-0.02463,0.0588,0.02499,0.15851,0.15148,-0.0236,0.12536,0.06526,-0.08921,0.00944,0.00421,-0.0094,-0.0147,-0.04118,-0.15419,-0.0164,0.06617,0.17178,0,0,,0.9938895096,0.0061104904,0.0237767314,-0.023776731,0,3,3,0.0237767314,0.9762232686,0,0
9768,0.14538,-0.15016,1.03304,1.42013,0.00823,-0.01356,-0.55748,0.20134,0.53186,1.74872,-0.00649,0.03904,-0.02445,4.20019,4.70419,0.03631,0.11445,-0.00581,-0.01592,0.51031,0.09794,0.07725,0.57305,3.83143,-0.00765,-0.01352,-0.07787,-0.02559,0.1159,-0.02604,0.41337,1.35304,2.03849,-0.79175,-0.03047,0.10686,0.35877,1.34441,-0.00746,0.10528,-0.01409,-0.01394,0.00587,1.30866,0.00601,0.46597,0.09944,3.95117,-1.37768,-0.02563,0.00309,-0.01213,-0.12709,0.0164,0.01339,-0.0166,-0.02306,-0.04288,-0.10581,-0.02006,1.40181,-0.04338,0,0,,0.9995804454,0.0004195546,0.0006733108,-0.000673311,0,15,15,0.0006733108,0.9993266892,0,0
9772,0.49077,-0.11101,1.79648,0.51664,0.00851,0.06648,-0.39851,0.09475,1.88536,1.25629,-0.0055,0.11304,-0.02406,3.08396,1.08616,0.10916,0.16001,-0.01401,-0.01604,1.95449,0.13417,0.08291,0.34126,2.66394,-0.00984,0.00487,-0.01689,-0.03131,0.16418,-0.02675,0.51507,0.16035,2.15317,0.2462,-0.02896,0.03086,0.20032,0.61587,-0.00746,0.15662,-0.01567,-0.01429,0.00705,0.51347,-0.02236,1.76107,0.16991,2.0783,-0.91164,-0.02613,0.03496,0.00044,0.08053,0.00916,0.04086,-0.00932,-0.02275,-0.04209,-0.09321,-0.01811,0.39984,-0.01955,0,0,,0.9997094185,0.0002905815,0.0005597602,-0.00055976,0,16,16,0.0005597602,0.9994402398,0,0
9776,0.22358,0.03732,-0.72353,-0.27436,0.00707,-0.66824,-0.38414,-0.03615,0.68939,0.66579,-0.00828,0.04395,-0.01238,-0.08573,-0.39293,0.04114,0.10194,-0.0586,-0.01641,0.70805,0.1059,-0.0779,-0.22248,-0.03904,-0.00937,-0.0217,-2.2517,-0.00843,0.11196,-0.02628,0.41862,-0.11922,-0.4928,-0.62615,-0.03473,0.08486,-0.02407,-0.1255,-0.00742,0.10355,-0.02908,-0.02129,0.01388,-0.25645,-0.03848,0.81757,0.12635,-0.8995,-1.07938,-0.02566,-0.03442,-0.02042,-0.12779,0.00904,0.04149,-0.01149,0.00142,-0.02282,1.37318,-0.01773,0.30462,-0.04542,0,0,,0.9980158906,0.0019841094,0.00790475,-0.00790475,0,5,5,0.00790475,0.99209525,0,0
9779,0.11142,-0.02014,-0.01861,-0.10442,0.00732,-0.01605,-0.42553,0.03663,0.4278,0.11098,-0.00748,0.03242,-0.01709,0.1611,-0.1609,0.02979,0.08368,-0.00897,-0.01577,0.42299,0.0717,0.05053,0.19087,0.12877,-0.00894,-0.01881,-0.02058,-0.0156,0.08759,-0.01423,-0.36303,-0.06809,0.45647,-0.66568,-0.03432,0.03513,0.09791,-0.05351,-0.00743,0.07756,-0.01123,-0.01041,0.00537,-0.09419,-0.01604,0.29521,0.06578,-0.30914,-0.41969,-0.01358,-0.01941,-0.01755,-0.08213,0.01138,0.01893,-0.01149,-0.01765,-0.0426,-0.19316,-0.01116,-0.31511,-0.04258,0,0,,0.9995471069,0.0004528931,0.0014219551,-0.001421955,0,11,11,0.0014219551,0.9985780449,0,0
9787,0.04858,0.08576,0.23591,-0.11336,0.00735,-0.01605,1.46615,-0.0975,0.1874,-0.0767,-0.01169,0.01362,-0.00444,-0.25477,-0.50844,0.01127,0.01384,-0.03721,-0.01548,0.01594,0.01764,0.01336,-0.26992,-0.21945,-0.00985,-0.01498,-0.20455,-0.02083,0.01315,-0.02427,0.12896,0.65541,-0.1122,1.1417,-0.03437,-0.02435,-0.00477,-0.09989,-0.00738,0.00069,-0.02062,-0.0158,0.0044,-0.1151,-0.03048,-0.03234,0.02072,-0.33965,0.35279,-0.02365,-0.02756,-0.01398,-0.07638,0.00941,0.03159,-0.00954,0.00189,-0.03795,-0.02462,-0.01642,0.06989,-0.00404,0,0,,0.9948567554,0.0051432446,0.0065301122,-0.006530112,0,6,6,0.0065301122,0.9934698878,0,0
9793,0.00196,-0.01981,-0.40253,-0.17588,0.00701,0.03435,-0.33558,0.0184,-0.04686,-0.06983,-0.01031,0.00884,-0.01289,-0.06773,-0.16269,0.00657,0.02524,-0.02494,-0.01558,0.01165,0.02439,0.03145,0.15158,-0.05969,-0.00996,-0.02059,1.65627,-0.01829,0.02137,-0.01826,-0.24899,-0.6153,0.01117,-0.30383,-0.03421,0.00299,0.023,-0.12253,-0.00742,0.0183,-0.01685,-0.01379,0.00446,-0.16882,-0.02507,-0.0985,0.01707,-0.36259,-0.14607,-0.01762,-0.0228,-0.02003,0.02256,0.01006,0.01033,-0.01022,-0.01929,-0.04063,-0.11108,-0.01262,-0.25021,-0.03964,0,0,,0.9998079708,0.0001920292,0.0005642325,-0.000564232,0,16,16,0.0005642325,0.9994357675,0,0
9799,0.03666,0.08143,-0.95758,-0.2328,-0.03708,-0.01605,0.59369,-0.09203,0.12917,-0.09594,-0.01128,0.01155,-0.00315,-0.27103,-0.4999,0.00924,0.01875,-0.07086,-0.01551,0.13215,0.02256,-0.00137,-0.12287,-0.2368,-0.00979,-0.02316,-0.93349,-0.01955,0.02115,-0.0185,-0.23947,0.23881,-0.04898,0.30812,-0.03365,-0.08023,0.00524,-0.01016,-0.00739,0.01338,-0.02657,-0.01667,0.01417,-0.13332,-0.04283,0.07974,0.02804,-0.56124,0.63913,-0.01788,-0.03431,-0.02426,-0.1365,0.0096,0.02737,-0.00958,-0.01487,0.08996,0.03037,-0.01245,-0.25892,-0.03223,0,0,,0.99934407,0.00065593,0.005530383,-0.005530383,0,7,7,0.005530383,0.994469617,0,0
9806,0.00055,-0.06986,1.42625,0.13578,0.00821,-0.05205,-0.49048,0.0712,0.09876,-0.00054,-0.0112,0.01669,-0.01706,0.1591,0.24887,0.0143,0.02333,-0.07297,-0.01912,0.21339,0.01666,-0.06879,0.28277,0.01789,-0.00996,0.0046,-0.29919,-0.02642,0.01935,-0.02595,0.35779,-0.54355,0.23358,1.03509,-0.02437,0.01205,0.02171,0.18104,-0.00743,0.01729,-0.01749,-0.00675,0.03297,0.34646,-0.04364,0.19333,0.03451,0.94302,-0.37374,-0.02533,0.0412,0.00268,-0.01479,0.00759,0.00853,-0.00775,-0.02283,0.50783,-0.24336,-0.01699,0.15675,0.00185,0,0,,0.9990320526,0.0009679474,0.005587727,-0.005587727,0,7,7,0.005587727,0.994412273,0,0
9828,-0.00309,-0.02703,0.02292,0.0217,0.00809,-0.01605,-0.29339,0.04536,0.40098,0.15348,-0.01005,0.01197,-0.01202,-0.0979,-0.12082,0.00965,0.0369,-0.07167,-0.01644,0.38122,0.02798,0.03002,0.11972,-0.14458,-0.00989,-0.01912,-2.25997,-0.01706,0.03373,-0.02557,0.29706,0.07608,0.45262,-0.53943,-0.03451,0.08322,0.08217,-0.01484,-0.00743,0.06149,-0.02055,-0.01018,0.02239,0.19151,-0.04303,0.32639,0.06302,-0.52532,-1.05714,-0.02495,-0.02373,-0.0178,-0.12576,0.01108,0.00895,-0.01028,-0.01366,0.14635,-0.19718,-0.01796,0.3591,-0.04323,0,0,,0.9996139447,0.0003860553,0.000414642,-0.000414642,0,18,18,0.000414642,0.999585358,0,0
9830,0.10929,0.35541,-5.8284,-0.35831,-0.00164,0.01884,-0.11664,-0.4535,0.37781,-0.12086,-0.00688,0.03174,0.00095,-0.31225,-0.76427,0.02912,0.08167,-0.07032,-0.0144,0.70649,0.07043,0.01114,-1.02075,-0.30735,-0.00985,-0.03948,0.24268,0.02126,0.08117,0.07994,-0.69974,-0.62867,0.77723,-0.62846,-0.0327,-0.36864,0.13799,-0.1326,-0.00738,0.108,-0.02436,-0.01443,0.03356,-0.2902,-0.04228,0.40159,0.07868,-0.87679,4.9261,0.08078,-0.06958,-0.03892,-0.83855,0.01245,-0.01127,-0.0126,-0.02425,0.06755,-0.08808,0.0399,-0.66671,-0.04458,0,0,,0.9992738597,0.0007261403,0.0082873907,-0.008287391,0,5,5,0.0082873907,0.9917126093,0,0
9832,0.082,0.01263,0.36734,-0.11004,-0.00062,-0.01605,2.03904,-0.00488,0.27998,-0.06659,-0.01185,0.01941,-0.01119,-0.12305,-0.31085,0.01698,0.01434,-0.03797,-0.01604,0.26634,0.01814,-0.00991,-0.12646,-0.07888,-0.00975,-0.01112,-0.64602,-0.0237,0.01333,-0.0247,0.17838,1.52849,0.29196,1.68907,-0.031,-0.03983,0.00649,-0.12792,-0.00741,0.00542,-0.02057,-0.01562,0.00444,-0.11793,-0.03055,0.23201,0.0291,0.03871,0.59506,-0.02408,0.0062,-0.00986,-0.09729,0.00963,0.01977,-0.00969,-0.02209,-0.03772,-0.0342,-0.01682,0.12881,0.02772,0,0,,0.9997264221,0.0002735779,0.0047515995,-0.004751599,0,7,7,0.0047515995,0.9952484005,0,0
